ts_iso,symbol,last,high,low,volume,bid,ask,delta5s,trades5s,spread_avg,spread_max,vwap_session,vwap_rolling,vwap_active,cumulative_delta,vwap_s_std,vwap_s_up1,vwap_s_dn1,vwap_s_up2,vwap_s_dn2,vwap_r_std,vwap_r_up1,vwap_r_dn1,vwap_r_up2,vwap_r_dn2,spread_now,mid,pos_in_spread,range_1m,range_5m,pos_in_session
2025-08-27T21:35:15.0000000,ES SEP25,6481.25,6481.5,6481.25,15,6481.25,6481.25,52,39,0,0,6484.65381594773,6485.16700508655,6484.65381594773,148559,2.53885080775513,6487.19266675548,6482.11496513997,6489.73151756324,6479.57611433222,2.34017613204281,6487.50718121859,6482.8268289545,6489.84735735063,6480.48665282246,0,6481.25,0.5,0.75,4.25,0.288888888888889
2025-08-27T21:35:20.0000000,ES SEP25,6481,6481,6481,25,6481,6481,35,29,0,0,6484.6525865511,6485.14192480639,6484.6525865511,148594,2.53930799617902,6487.19189454728,6482.11327855492,6489.73120254346,6479.57397055874,2.36728967313932,6487.50921447953,6482.77463513325,6489.87650415266,6480.40734546011,0,6481,0.5,0.75,4.25,0.266666666666667
2025-08-27T21:35:25.0000000,ES SEP25,6481,6481.25,6480.75,52,6481,6481,97,76,0,0,6484.6500320543,6485.11277376803,6484.6500320543,148691,2.54025579874929,6487.19028785305,6482.10977625555,6489.7305436518,6479.5695204568,2.3856414761173,6487.49841524415,6482.72713229192,6489.88405672027,6480.3414908158,0,6481,0.5,1,4.5,0.266666666666667
2025-08-27T21:35:30.0000000,ES SEP25,6481,6481.25,6481,68,6481,6481,143,111,0,0,6484.64677308824,6485.07788489267,6484.64677308824,148834,2.54138082449924,6487.18815391274,6482.10539226374,6489.72953473724,6479.56401143924,2.40565691797673,6487.48354181065,6482.67222797469,6489.88919872862,6480.26657105672,0,6481,0.5,0.75,4.5,0.266666666666667
2025-08-27T21:35:35.0000000,ES SEP25,6481,6481,6481,8,6481,6481,9,7,0,0,6484.64638111489,6485.07180027257,6484.64638111489,148843,2.54152544435725,6487.18790655924,6482.10485567053,6489.7294320036,6479.56333022617,2.41179789335133,6487.48359816592,6482.66000237922,6489.89539605927,6480.24820448587,0,6481,0.5,0.75,4.5,0.266666666666667
2025-08-27T21:35:40.0000000,ES SEP25,6480.75,6481,6480.75,44,6480.75,6480.75,114,83,0,0,6484.64412829706,6485.04697793148,6484.64412829706,148957,2.54246343112817,6487.18659172818,6482.10166486593,6489.72905515931,6479.5592014348,2.42785167947758,6487.47482961096,6482.619126252,6489.90268129043,6480.19127457252,0,6480.75,0.5,0.75,4.25,0.244444444444444
2025-08-27T21:35:45.0000000,ES SEP25,6481,6481,6480.75,47,6481,6481,69,41,0,0,6484.6417773752,6485.02301850486,6484.6417773752,149026,2.54338373293525,6487.18516110814,6482.09839364227,6489.72854484107,6479.55500990933,2.44109658833285,6487.46411509319,6482.58192191653,6489.90521168153,6480.1408253282,0,6481,0.5,0.75,3.75,0.266666666666667
2025-08-27T21:35:50.0000000,ES SEP25,6481,6481,6481,25,6481,6481,68,53,0,0,6484.64055603998,6485.00918997382,6484.64055603998,149094,2.54383130541121,6487.18438734539,6482.09672473457,6489.7282186508,6479.55289342915,2.44946471717726,6487.458654691,6482.55972525664,6489.90811940818,6480.11026053947,0,6481,0.5,0.75,3.75,0.266666666666667
2025-08-27T21:35:55.0000000,ES SEP25,6480.75,6481.25,6480.75,61,6480.75,6480.75,107,75,0,0,6484.63751128149,6484.97832399284,6484.63751128149,149201,2.54501784810448,6487.18252912959,6482.09249343338,6489.7275469777,6479.54747558528,2.4661971637066,6487.44452115655,6482.51212682914,6489.91071832026,6480.04592966543,0,6480.75,0.5,0.75,3.75,0.244444444444444
2025-08-27T21:36:00.0000000,ES SEP25,6480.5,6480.75,6480.5,29,6480.5,6480.5,68,57,0,0,6484.63593599964,6484.96272462359,6484.63593599964,149269,2.54577750565168,6487.1817135053,6482.09015849399,6489.72749101095,6479.54438098834,2.47570086782349,6487.43842549142,6482.48702375577,6489.91412635924,6480.01132288795,0,6480.5,0.5,1,3.75,0.222222222222222
2025-08-27T21:36:05.0000000,ES SEP25,6480.75,6480.75,6480.5,70,6480.75,6480.75,126,93,0,0,6484.6322167191,6484.91982238944,6484.6322167191,149395,2.54748097184977,6487.17969769095,6482.08473574725,6489.7271786628,6479.5372547754,2.50535198970894,6487.42517437915,6482.41447039973,6489.93052636886,6479.90911841002,0,6480.75,0.5,1,3.5,0.244444444444444
2025-08-27T21:36:10.0000000,ES SEP25,6481,6481,6481,27,6481,6481,54,28,0,0,6484.63090443184,6484.90691671707,6484.63090443184,149449,2.54795593305281,6487.17886036489,6482.08294849878,6489.72681629794,6479.53499256573,2.51137161080761,6487.41828832788,6482.39554510626,6489.92965993869,6479.88417349545,0,6481,0.5,1,3.5,0.266666666666667
2025-08-27T21:36:15.0000000,ES SEP25,6480.75,6481,6480.75,82,6480.75,6480.75,164,124,0,0,6484.62674209818,6484.8663829277,6484.62674209818,149613,2.54965746749329,6487.17639956568,6482.07708463069,6489.72605703317,6479.5274271632,2.53193287262542,6487.39831580032,6482.33445005507,6489.93024867295,6479.80251718245,0,6480.75,0.5,0.75,3.25,0.244444444444444
2025-08-27T21:36:20.0000000,ES SEP25,6480.75,6481,6480.75,39,6480.75,6480.75,78,60,0,0,6484.62476565179,6484.84001766429,6484.62476565179,149691,2.550462654687,6487.17522830648,6482.0743029971,6489.72569096116,6479.52384034241,2.55142893900079,6487.39144660329,6482.28858872529,6489.94287554229,6479.73715978629,0,6480.75,0.5,0.75,3,0.244444444444444
2025-08-27T21:36:25.0000000,ES SEP25,6481,6481,6480.75,11,6481,6481,31,22,0,0,6484.62422080929,6484.83159450005,6484.62422080929,149722,2.5506712859141,6487.1748920952,6482.07354952338,6489.72556338112,6479.52287823746,2.55652694507696,6487.38812144513,6482.27506755497,6489.9446483902,6479.7185406099,0,6481,0.5,0.75,2.75,0.266666666666667
2025-08-27T21:36:30.0000000,ES SEP25,6480.75,6480.75,6480.75,27,6480.75,6480.75,45,32,0,0,6484.62282405986,6484.81649608669,6484.62282405986,149767,2.55127180765589,6487.17409586751,6482.0715522522,6489.72536767517,6479.52028044454,2.56448983502461,6487.38098592171,6482.25200625166,6489.94547575673,6479.68751641664,0,6480.75,0.5,0.75,2.75,0.244444444444444
2025-08-27T21:36:35.0000000,ES SEP25,6480.5,6480.75,6480.5,2,6480.5,6480.5,23,18,0,0,6484.6227161862,6484.81423778527,6484.6227161862,149790,2.55132313649202,6487.1740393227,6482.07139304971,6489.72536245919,6479.52006991322,2.56649611880392,6487.38073390407,6482.24774166646,6489.94723002288,6479.68124554766,0,6480.5,0.5,0.75,2.5,0.222222222222222
2025-08-27T21:36:40.0000000,ES SEP25,6480.75,6481,6480.5,115,6480.75,6480.75,221,168,0,0,6484.61677865472,6484.75654315103,6484.61677865472,150011,2.55386551777544,6487.1706441725,6482.06291313695,6489.72450969027,6479.50904761917,2.59459004672957,6487.35113319776,6482.1619531043,6489.94572324449,6479.56736305757,0,6480.75,0.5,0.75,2.5,0.244444444444444
2025-08-27T21:36:45.0000000,ES SEP25,6480.75,6480.75,6480.75,13,6480.75,6480.75,20,17,0,0,6484.6161086007,6484.74915634428,6484.6161086007,150031,2.55415140149879,6487.1702600022,6482.0619571992,6489.7244114037,6479.50780579771,2.59867598230056,6487.34783232658,6482.15048036198,6489.94650830888,6479.55180437968,0,6480.75,0.5,0.75,2.5,0.244444444444444
2025-08-27T21:36:50.0000000,ES SEP25,6481,6481.25,6480.75,77,6481,6481,150,83,0,0,6484.61240090726,6484.7136173817,6484.61240090726,150181,2.55546358697522,6487.16786449423,6482.05693732028,6489.72332808121,6479.50147373331,2.61275199269155,6487.32636937439,6482.10086538901,6489.93912136709,6479.48811339632,0,6481,0.5,0.75,2.5,0.266666666666667
2025-08-27T21:36:55.0000000,ES SEP25,6481.5,6481.5,6481.25,18,6481.5,6481.5,36,32,0,0,6484.61163511547,6484.70612586036,6484.61163511547,150217,2.55563611462435,6487.16727123009,6482.05599900084,6489.72290734471,6479.50036288622,2.61490336852525,6487.32102922889,6482.09122249184,6489.93593259741,6479.47631912331,0,6481.5,0.5,1,2.5,0.311111111111111
2025-08-27T21:37:00.0000000,ES SEP25,6481.5,6481.5,6481.5,56,6481.5,6481.5,131,90,0,0,6484.60931707728,6484.68406851243,6484.60931707728,150348,2.55609427370642,6487.16541135099,6482.05322280357,6489.72150562469,6479.49712852987,2.61997225485327,6487.30404076728,6482.06409625757,6489.92401302213,6479.44412400272,0,6481.5,0.5,1,2.5,0.311111111111111
2025-08-27T21:37:05.0000000,ES SEP25,6481,6481.25,6480.75,35,6481,6481,57,42,0,0,6484.60763736532,6484.6683810637,6484.60763736532,150405,2.55668478651497,6487.16432215183,6482.0509525788,6489.72100693835,6479.49426779229,2.62561466337819,6487.29399572707,6482.04276640032,6489.91961039045,6479.41715173694,0,6481,0.5,1,2.5,0.266666666666667
2025-08-27T21:37:10.0000000,ES SEP25,6480.75,6480.75,6480.75,44,6480.75,6480.75,82,62,0,0,6484.6053817668,6484.64486417161,6484.6053817668,150487,2.55763782669135,6487.16301959349,6482.04774394011,6489.72065742018,6479.49010611342,2.63625355890756,6487.28111773052,6482.0086106127,6489.91737128943,6479.3723570538,0,6480.75,0.5,1,2.5,0.244444444444444
2025-08-27T21:37:15.0000000,ES SEP25,6480.75,6480.75,6480.5,37,6480.75,6480.75,75,53,0,0,6484.60344610031,6484.62537799487,6484.60344610031,150562,2.55849892243986,6487.16194502275,6482.04494717787,6489.72044394519,6479.48644825543,2.64529267961047,6487.27067067448,6481.98008531526,6489.91596335409,6479.33479263565,0,6480.75,0.5,1,2.5,0.244444444444444
2025-08-27T21:37:20.0000000,ES SEP25,6481.25,6481.25,6480.75,23,6481.25,6481.25,47,43,0,0,6484.60237105691,6484.6122257114,6484.60237105691,150609,2.55884753999655,6487.1612185969,6482.04352351691,6489.7200661369,6479.48467597691,2.65064274144683,6487.26286845284,6481.96158296995,6489.91351119429,6479.3109402285,0,6481.25,0.5,1,2.5,0.288888888888889
2025-08-27T21:37:25.0000000,ES SEP25,6481.5,6481.5,6481.25,19,6481.5,6481.5,42,38,0,0,6484.60156754724,6484.6033968549,6484.60156754724,150651,2.55902488075497,6487.16059242799,6482.04254266648,6489.71961730875,6479.48351778573,2.65318317079969,6487.2565800257,6481.9502136841,6489.9097631965,6479.2970305133,0,6481.5,0.5,1,2.5,0.311111111111111
2025-08-27T21:37:30.0000000,ES SEP25,6481.25,6481.75,6481.25,62,6481.25,6481.25,124,97,0,0,6484.59894838533,6484.5800250048,6484.59894838533,150775,2.55960111952446,6487.15854950485,6482.0393472658,6489.71815062438,6479.47974614628,2.65756051468559,6487.23758551948,6481.92246449011,6489.89514603417,6479.26490397543,0,6481.25,0.5,1.25,2.5,0.288888888888889
2025-08-27T21:37:35.0000000,ES SEP25,6481.5,6481.5,6481,51,6481.5,6481.5,96,75,0,0,6484.59674080653,6484.55892884497,6484.59674080653,150871,2.56014320107127,6487.1568840076,6482.03659760545,6489.71702720867,6479.47645440438,2.66255240836523,6487.22148125333,6481.8963764366,6489.8840336617,6479.23382402824,0,6481.5,0.5,1.25,2.5,0.311111111111111
2025-08-27T21:37:40.0000000,ES SEP25,6481.25,6481.5,6481.25,49,6481.25,6481.25,102,77,0,0,6484.59462260902,6484.53754725626,6484.59462260902,150973,2.56066144283927,6487.15528405186,6482.03396116618,6489.7159454947,6479.47329972334,2.66888165249714,6487.20642890876,6481.86866560377,6489.87531056126,6479.19978395127,0,6481.25,0.5,1.25,2.5,0.288888888888889
2025-08-27T21:37:45.0000000,ES SEP25,6481.25,6481.25,6481.25,35,6481.25,6481.25,66,49,0,0,6484.593072676,6484.52138879352,6484.593072676,151039,2.56107984854774,6487.15415252454,6482.03199282745,6489.71523237309,6479.4709129789,2.67482242947419,6487.196211223,6481.84656636405,6489.87103365247,6479.17174393457,0,6481.25,0.5,1.25,2.5,0.288888888888889
2025-08-27T21:37:55.0000000,ES SEP25,6481,6481.25,6481,40,6481,6481,99,61,0,0,6484.5912148601,6484.50535551503,6484.5912148601,151138,2.56167426267004,6487.15288912277,6482.02954059743,6489.71456338544,6479.46786633476,2.67913106640814,6487.18448658144,6481.82622444862,6489.86361764785,6479.14709338222,0,6481,0.5,1.25,2.5,0.266666666666667
2025-08-27T21:38:00.0000000,ES SEP25,6480.75,6481.25,6480.75,109,6480.75,6480.75,207,152,0,0,6484.58592222105,6484.46121304216,6484.58592222105,151345,2.56361916862921,6487.14954138968,6482.02230305242,6489.71316055831,6479.45868388379,2.69192080015266,6487.15313384232,6481.76929224201,6489.84505464247,6479.07737144186,0,6480.75,0.5,1.25,2.5,0.244444444444444
2025-08-27T21:38:05.0000000,ES SEP25,6480.5,6480.5,6480.25,48,6480.5,6480.5,89,80,0,0,6484.58327940943,6484.4349136801,6484.58327940943,151434,2.56495396792366,6487.14823337736,6482.01832544151,6489.71318734528,6479.45337147359,2.70450293970715,6487.13941661981,6481.73041074039,6489.84391955952,6479.02590780069,0,6480.5,0.5,1.5,2.75,0.222222222222222
2025-08-27T21:38:10.0000000,ES SEP25,6480.25,6480.5,6480.25,56,6480.25,6480.25,113,99,0,0,6484.58013877892,6484.40897077982,6484.58013877892,151547,2.56660568646862,6487.14674446539,6482.01353309245,6489.71335015186,6479.44692740598,2.715579591828,6487.12455037164,6481.69339118799,6489.84012996347,6478.97781159616,0,6480.25,0.5,1.5,2.75,0.2
2025-08-27T21:38:15.0000000,ES SEP25,6480.5,6480.5,6480,57,6480.5,6480.5,112,98,0,0,6484.57694682895,6484.38114814814,6484.57694682895,151659,2.5682793738956,6487.14522620284,6482.00866745505,6489.71350557674,6479.44038808115,2.72743424577151,6487.10858239391,6481.65371390237,6489.83601663968,6478.9262796566,0,6480.5,0.5,1.75,3,0.222222222222222
2025-08-27T21:38:20.0000000,ES SEP25,6480.25,6480.5,6480,54,6480.25,6480.25,110,88,0,0,6484.57386800367,6484.35432795103,6484.57386800367,151769,2.56995680124717,6487.14382480492,6482.00391120243,6489.71378160617,6479.43395440118,2.73899056258017,6487.09331851361,6481.61533738845,6489.83230907619,6478.87634682587,0,6480.25,0.5,1.75,3,0.2
2025-08-27T21:38:25.0000000,ES SEP25,6480.25,6480.5,6480.25,23,6480.25,6480.25,44,36,0,0,6484.57258323015,6484.3434948135,6484.57258323015,151813,2.57062704254559,6487.14321027269,6482.0019561876,6489.71383731524,6479.43132914506,2.74321738490384,6487.0867121984,6481.60027742859,6489.8299295833,6478.85706004369,0,6480.25,0.5,1.75,3,0.2
2025-08-27T21:38:30.0000000,ES SEP25,6480.25,6480.25,6480.25,28,6480.25,6480.25,58,50,0,0,6484.5709894832,6484.32961800968,6484.5709894832,151871,2.57149246923826,6487.14248195244,6481.99949701397,6489.71397442168,6479.42800454473,2.74883124999259,6487.07844925967,6481.58078675968,6489.82728050966,6478.83195550969,0,6480.25,0.5,1.75,3,0.2
2025-08-27T21:38:35.0000000,ES SEP25,6480,6480.25,6480,23,6480,6480,44,24,0,0,6484.56963075101,6484.31655856053,6484.56963075101,151915,2.57228830019052,6487.1419190512,6481.99734245081,6489.71420735139,6479.42505415062,2.75446313678932,6487.07102169732,6481.56209542374,6489.82548483411,6478.80763228695,0,6480,0.5,1.5,3,0.177777777777778
2025-08-27T21:38:40.0000000,ES SEP25,6480.5,6480.5,6480,19,6480.5,6480.5,38,38,0,0,6484.56857145364,6484.30590949032,6484.56857145364,151953,2.5728386998751,6487.14141015352,6481.99573275376,6489.71424885339,6479.42289405389,2.75842028423307,6487.06432977456,6481.54748920609,6489.82275005879,6478.78906892186,0,6480.5,0.5,1.5,2.75,0.222222222222222
2025-08-27T21:38:45.0000000,ES SEP25,6480.25,6480.5,6480.25,18,6480.25,6480.25,40,28,0,0,6484.56756839732,6484.29614287281,6484.56756839732,151993,2.57335936335637,6487.14092776068,6481.99420903397,6489.71428712404,6479.42084967061,2.76201217743619,6487.05815505025,6481.53413069537,6489.82016722768,6478.77211851794,0,6480.25,0.5,1.25,2.5,0.2
2025-08-27T21:38:50.0000000,ES SEP25,6480.5,6480.5,6480.5,9,6480.5,6480.5,15,15,0,0,6484.5670867813,6484.28491932526,6484.5670867813,152008,2.57358759058478,6487.14067437189,6481.99349919072,6489.71426196247,6479.41991160013,2.76519912603496,6487.05011845129,6481.51972019922,6489.81531757733,6478.75452107319,0,6480.5,0.5,1.25,2,0.222222222222222
2025-08-27T21:38:55.0000000,ES SEP25,6480.75,6480.75,6480.75,43,6480.75,6480.75,85,65,0,0,6484.56492864719,6484.26285217708,6484.56492864719,152093,2.57445944817043,6487.13938809536,6481.99046919902,6489.71384754353,6479.41600975085,2.77066058308129,6487.03351276017,6481.492191594,6489.80417334325,6478.72153101092,0,6480.75,0.5,1.25,2,0.244444444444444
2025-08-27T21:39:00.0000000,ES SEP25,6480.75,6480.75,6480.5,18,6480.75,6480.75,36,32,0,0,6484.56400624847,6484.25532361749,6484.56400624847,152129,2.57485302157272,6487.13885927004,6481.9891532269,6489.71371229161,6479.41430020532,2.77266788415733,6487.02799150165,6481.48265573334,6489.80065938581,6478.70998784918,0,6480.75,0.5,0.75,2,0.244444444444444
2025-08-27T21:39:05.0000000,ES SEP25,6480.75,6480.75,6480.5,5,6480.75,6480.75,12,10,0,0,6484.56375010406,6484.25270230791,6484.56375010406,152141,2.57496224955553,6487.13871235362,6481.98878785451,6489.71367460317,6479.41382560495,2.77339910964185,6487.02610141755,6481.47930319827,6489.79950052719,6478.70590408862,0,6480.75,0.5,0.75,2,0.244444444444444
2025-08-27T21:39:10.0000000,ES SEP25,6480.75,6480.75,6480.75,4,6480.75,6480.75,31,26,0,0,6484.56354959407,6484.24996347431,6484.56354959407,152172,2.57504303546702,6487.13859262954,6481.98850655861,6489.71363566501,6479.41346352314,2.77427379195823,6487.02423726627,6481.47568968235,6489.79851105823,6478.7014158904,0,6480.75,0.5,0.75,1.75,0.244444444444444
2025-08-27T21:39:15.0000000,ES SEP25,6480.75,6480.75,6480.75,44,6480.75,6480.75,82,66,0,0,6484.56134537493,6484.22949894399,6484.56134537493,152254,2.57592994126554,6487.1372753162,6481.98541543367,6489.71320525746,6479.4094854924,2.77919552900411,6487.00869447299,6481.45030341498,6489.78789000199,6478.67110788598,0,6480.75,0.5,0.75,1.75,0.244444444444444
2025-08-27T21:39:20.0000000,ES SEP25,6480.5,6480.5,6480.5,35,6480.5,6480.5,69,58,0,0,6484.55947894783,6484.21214020932,6484.55947894783,152323,2.57680857456657,6487.1362875224,6481.98267037326,6489.71309609696,6479.4058617987,2.7850079289624,6486.99714813829,6481.42713228036,6489.78215606725,6478.6421243514,0,6480.5,0.5,0.75,1.75,0.222222222222222
2025-08-27T21:39:25.0000000,ES SEP25,6480.75,6480.75,6480.5,30,6480.75,6480.75,51,36,0,0,6484.55794614341,6484.19940735101,6484.55794614341,152374,2.57745853537332,6487.13540467879,6481.98048760804,6489.71286321416,6479.40302907267,2.78833053237488,6486.98773788339,6481.41107681864,6489.77606841576,6478.62274628626,0,6480.75,0.5,0.75,1.75,0.244444444444444
2025-08-27T21:39:30.0000000,ES SEP25,6480.5,6480.5,6480.5,14,6480.5,6480.5,51,38,0,0,6484.55720062814,6484.19162408956,6484.55720062814,152425,2.57780851097691,6487.13500913912,6481.97939211716,6489.71281765009,6479.40158360619,2.79090350294907,6486.98252759251,6481.40072058662,6489.77343109546,6478.60981708367,0,6480.5,0.5,0.75,1.75,0.222222222222222
2025-08-27T21:39:35.0000000,ES SEP25,6480,6480.5,6480,73,6480,6480,115,87,0,0,6484.55299871958,6484.15798517398,6484.55299871958,152540,2.58014884609236,6487.13314756567,6481.97284987349,6489.71329641177,6479.3927010274,2.80322588820903,6486.96121106219,6481.35475928577,6489.7644369504,6478.55153339756,0,6480,0.5,0.75,1.75,0.177777777777778
2025-08-27T21:39:40.0000000,ES SEP25,6480.25,6480.25,6480.25,13,6480.25,6480.25,49,35,0,0,6484.55226547822,6484.14619155761,6484.55226547822,152589,2.58054030593766,6487.13280578416,6481.97172517228,6489.7133460901,6479.39118486635,2.80719613011187,6486.95338768772,6481.3389954275,6489.76058381784,6478.53179929739,0,6480.25,0.5,0.75,1.75,0.2
2025-08-27T21:39:45.0000000,ES SEP25,6480.5,6480.5,6480.25,38,6480.5,6480.5,52,42,0,0,6484.55020656465,6484.12932923761,6484.55020656465,152641,2.58154674520373,6487.13175330986,6481.96865981945,6489.71330005506,6479.38711307424,2.81200374092763,6486.94133297854,6481.31732549668,6489.75333671947,6478.50532175576,0,6480.5,0.5,0.75,1.75,0.222222222222222
2025-08-27T21:39:50.0000000,ES SEP25,6480.25,6480.25,6480.25,6,6480.25,6480.25,13,13,0,0,6484.5498685601,6484.12636464841,6484.5498685601,152654,2.58172677476875,6487.13159533487,6481.96814178533,6489.71332210964,6479.38641501056,2.81295353491072,6486.93931818332,6481.3134111135,6489.75227171823,6478.50045757859,0,6480.25,0.5,0.75,1.75,0.2
2025-08-27T21:39:55.0000000,ES SEP25,6480.25,6480.25,6480.25,42,6480.25,6480.25,84,63,0,0,6484.54750401522,6484.10787732474,6484.54750401522,152738,2.58298459971045,6487.13048861493,6481.96451941551,6489.71347321465,6479.3815348158,2.81875863819321,6486.92663596293,6481.28911868655,6489.74539460113,6478.47036004835,0,6480.25,0.5,0.75,1.75,0.2
2025-08-27T21:40:00.0000000,ES SEP25,6480.75,6481,6480.5,180,6480.75,6480.75,363,147,0,0,6484.53857524775,6484.04123186113,6484.53857524775,153101,2.58649373914939,6487.1250689869,6481.9520815086,6489.71156272605,6479.36558776945,2.82997144704701,6486.87120330818,6481.21126041409,6489.70117475523,6478.38128896704,0,6480.75,0.5,1,1.75,0.244444444444444
2025-08-27T21:40:05.0000000,ES SEP25,6480.75,6480.75,6480.75,5,6480.75,6480.75,6,3,0,0,6484.53832782574,6484.03926526884,6484.53832782574,153107,2.58659047269841,6487.12491829844,6481.95173735304,6489.71150877114,6479.36514688035,2.83029181632585,6486.86955708517,6481.20897345251,6489.69984890149,6478.37868163619,0,6480.75,0.5,1,1.75,0.244444444444444
2025-08-27T21:40:10.0000000,ES SEP25,6480.5,6480.5,6480.5,1,6480.5,6480.5,45,32,0,0,6484.53827507989,6484.03865943173,6484.53827507989,153152,2.58661475489549,6487.12488983479,6481.951660325,6489.71150458968,6479.3650455701,2.8304339370145,6486.86909336875,6481.20822549472,6489.69952730576,6478.3777915577,0,6480.5,0.5,1,1.75,0.222222222222222
2025-08-27T21:40:15.0000000,ES SEP25,6480.25,6480.5,6480.25,57,6480.25,6480.25,71,52,0,0,6484.53514685217,6484.01341830133,6484.53514685217,153223,2.58819294729077,6487.12333979946,6481.94695390488,6489.71153274676,6479.35876095759,2.83750976374917,6486.85092806508,6481.17590853758,6489.68843782883,6478.33839877383,0,6480.25,0.5,1,1.75,0.2
2025-08-27T21:40:20.0000000,ES SEP25,6480.25,6480.25,6480.25,24,6480.25,6480.25,62,51,0,0,6484.53380500067,6484.0033406601,6484.53380500067,153285,2.58889808909746,6487.12270308977,6481.94490691158,6489.71160117887,6479.35600882248,2.84042290576124,6486.84376356586,6481.16291775434,6489.68418647162,6478.32249484857,0,6480.25,0.5,1,1.75,0.2
2025-08-27T21:40:25.0000000,ES SEP25,6480.25,6480.25,6480.25,16,6480.25,6480.25,18,15,0,0,6484.53291089979,6483.99659455127,6484.53291089979,153303,2.58936744585024,6487.12227834564,6481.94354345394,6489.71164579149,6479.35417600809,2.84229736508996,6486.83889191636,6481.15429718618,6489.68118928145,6478.31199982109,0,6480.25,0.5,1,1.75,0.2
2025-08-27T21:40:30.0000000,ES SEP25,6480.25,6480.5,6480.25,24,6480.25,6480.25,51,40,0,0,6484.53159652944,6483.98056746487,6484.53159652944,153354,2.59002768034577,6487.12162420978,6481.94156884909,6489.71165189013,6479.35154116874,2.84620821730747,6486.82677568218,6481.13435924756,6489.67298389949,6478.28815103026,0,6480.25,0.5,1,1.75,0.2
2025-08-27T21:40:35.0000000,ES SEP25,6480.25,6480.5,6480.25,36,6480.25,6480.25,71,46,0,0,6484.52962651581,6483.96546092636,6484.52962651581,153425,2.59101569441564,6487.12064221023,6481.9386108214,6489.71165790465,6479.34759512698,2.84991894740579,6486.81537987377,6481.11554197895,6489.66529882117,6478.26562303155,0,6480.25,0.5,0.75,1.75,0.2
2025-08-27T21:40:40.0000000,ES SEP25,6480.5,6480.5,6480.25,6,6480.5,6480.5,11,11,0,0,6484.52930487673,6483.95966367556,6484.52930487673,153436,2.5911696421745,6487.1204745189,6481.93813523455,6489.71164416107,6479.34696559238,2.85120104367029,6486.81086471923,6481.10846263189,6489.6620657629,6478.25726158822,0,6480.5,0.5,0.75,1.75,0.222222222222222
2025-08-27T21:40:45.0000000,ES SEP25,6480.25,6480.25,6480.25,15,6480.25,6480.25,42,34,0,0,6484.52846842151,6483.95219106199,6484.52846842151,153478,2.59160692946214,6487.12007535097,6481.93686149205,6489.71168228044,6479.34525456259,2.85310422946184,6486.80529529145,6481.09908683252,6489.65839952091,6478.24598260306,0,6480.25,0.5,0.75,1.75,0.2
2025-08-27T21:40:50.0000000,ES SEP25,6480.25,6480.25,6480.25,25,6480.25,6480.25,54,45,0,0,6484.52707505591,6483.94184695928,6484.52707505591,153532,2.59233459954345,6487.11940965545,6481.93474045636,6489.71174425499,6479.34240585682,2.85577713022625,6486.79762408951,6481.08606982906,6489.65340121974,6478.23029269883,0,6480.25,0.5,0.75,1.75,0.2
2025-08-27T21:40:55.0000000,ES SEP25,6480,6480.25,6480,44,6480,6480,75,55,0,0,6484.52452946052,6483.92402747574,6484.52452946052,153607,2.59377225182651,6487.11830171235,6481.9307572087,6489.71207396418,6479.33698495687,2.8611386220106,6486.78516609775,6481.06288885373,6489.64630471976,6478.20175023172,0,6480,0.5,1,1.75,0.177777777777778
2025-08-27T21:41:00.0000000,ES SEP25,6480.25,6480.25,6480,38,6480.25,6480.25,78,59,0,0,6484.52237454509,6483.90470407881,6484.52237454509,153685,2.59494006334161,6487.11731460843,6481.92743448175,6489.71225467178,6479.33249441841,2.86609259755899,6486.77079667637,6481.03861148125,6489.63688927393,6478.17251888369,0,6480.25,0.5,0.75,1.75,0.2
2025-08-27T21:41:05.0000000,ES SEP25,6480,6480.25,6479.75,153,6480,6480,300,232,0,0,6484.51338852814,6483.83893985728,6484.51338852814,153985,2.60017140745058,6487.11355993559,6481.91321712069,6489.71373134304,6479.31304571324,2.88505242199889,6486.72399227928,6480.95388743528,6489.60904470128,6478.06883501328,0,6480,0.5,0.75,2,0.177777777777778
2025-08-27T21:41:10.0000000,ES SEP25,6480.25,6480.25,6480,31,6480.25,6480.25,62,52,0,0,6484.51163925346,6483.82410892935,6484.51163925346,154047,2.60110958412609,6487.11274883759,6481.91052966934,6489.71385842171,6479.30942008521,2.88809712297458,6486.71220605232,6480.93601180637,6489.6003031753,6478.0479146834,0,6480.25,0.5,0.75,2,0.2
2025-08-27T21:41:15.0000000,ES SEP25,6480,6480,6480,27,6480,6480,60,42,0,0,6484.51005844083,6483.80834011115,6484.51005844083,154107,2.60202421352677,6487.11208265436,6481.9080342273,6489.71410686788,6479.30601001378,2.89160785590624,6486.69994796705,6480.91673225524,6489.59155582296,6478.02512439933,0,6480,0.5,0.75,2,0.177777777777778
2025-08-27T21:41:20.0000000,ES SEP25,6479.75,6480.25,6479.75,38,6479.75,6479.75,69,65,0,0,6484.50779439487,6483.7922661263,6484.50779439487,154176,2.60337999366902,6487.11117438854,6481.9044144012,6489.71455438221,6479.30103440753,2.89615395655487,6486.68842008285,6480.89611216974,6489.58457403941,6477.99995821319,0,6479.75,0.5,0.75,2,0.155555555555556
